4,10,1,1.66577
5,18,1,3.144738
10,1,1,8.432467
10,2,1,8.443157
10,5,1,11.53899
10,6,1,11.64755
10,16,1,9.488352
10,17,1,11.82428
17,2,1,12.33616
17,11,1,11.00002
3,9,2,2.152788
4,3,2,-0.566256
4,4,2,15.23441
4,8,2,16.20271
4,9,2,4.781274
4,14,2,22.61797
4,15,2,11.43138
4,17,2,4.394771
5,3,2,2.16944
5,5,2,-0.212777
5,8,2,9.660844
5,9,2,16.43956
5,11,2,6.29429
5,16,2,0.9241048
5,17,2,5.976823
6,6,2,11.28789
6,8,2,28.40703
6,12,2,16.12626
6,18,2,7.882917
7,3,2,5.473817
7,6,2,8.932774
7,8,2,8.315442
7,12,2,6.666932
7,15,2,2.785754
7,17,2,8.451985
8,13,2,7.239194
8,15,2,7.19787
9,4,2,9.060885
9,5,2,2.464537
9,7,2,10.04172
9,12,2,6.406322
9,13,2,6.573112
9,17,2,0.7332518
10,1,2,10.59761
11,2,2,14.83856
11,9,2,6.154722
11,15,2,7.827285
11,16,2,13.51213
13,5,2,13.01775
13,6,2,9.379383
13,17,2,14.8984
17,2,2,10.41444
18,7,2,-0.6504827
18,12,2,11.64526
2,5,3,-0.1622642
3,11,3,1.170128
4,4,3,13.89547
4,7,3,2.297591
4,8,3,15.76183
4,10,3,8.458689
4,11,3,14.39662
4,13,3,8.117105
4,16,3,7.218935
4,17,3,0.5584621
5,8,3,14.95193
5,16,3,9.326246
5,17,3,10.03685
6,2,3,13.46552
6,3,3,0.892365
6,8,3,10.30808
7,2,3,1.343903
7,3,3,5.990545
7,13,3,11.8448
8,1,3,8.257027
8,2,3,11.92945
8,3,3,37.89586
8,6,3,7.254393
8,7,3,19.98272
8,8,3,13.85873
8,11,3,0.8871747
8,15,3,18.26402
8,16,3,12.5434
9,1,3,7.731313
9,3,3,10.73617
9,4,3,5.153641
9,5,3,-0.3849238
9,6,3,7.99851
9,7,3,9.963421
9,11,3,19.85784
9,15,3,7.446975
10,5,3,7.585447
10,9,3,34.93832
10,11,3,19.97529
10,13,3,12.29816
10,14,3,8.762416
10,16,3,12.67265
11,3,3,8.243359
11,6,3,9.088873
11,8,3,12.47734
11,9,3,10.40607
11,10,3,15.27585
11,12,3,11.2447
11,13,3,16.54355
11,15,3,-0.1835262
11,16,3,9.309232
12,4,3,7.645652
12,6,3,0.5121226
12,7,3,13.59308
12,8,3,3.814555
12,9,3,11.68655
12,14,3,13.08418
14,3,3,1.698967
14,4,3,38.14973
14,6,3,14.09107
14,7,3,3.27648
14,8,3,2.831542
14,14,3,18.67573
14,16,3,28.67799
14,17,3,9.597624
15,16,3,23.87309
16,2,3,16.02206
16,7,3,7.804536
16,9,3,11.25716
17,3,3,0.8896883
17,8,3,37.04715
18,13,3,13.98742
2,2,4,4.640262
2,6,4,5.962165
3,15,4,-0.1725703
4,3,4,8.849786
4,6,4,4.938118
4,8,4,10.4861
4,9,4,1.056033
4,10,4,10.61884
4,12,4,23.52348
4,17,4,5.76312
5,3,4,9.741282
5,4,4,1.299018
5,8,4,10.79353
5,10,4,8.20349
5,13,4,9.615343
5,15,4,9.38553
5,16,4,7.119146
5,17,4,1.446046
7,1,4,7.964736
7,2,4,7.503546
7,3,4,4.609103
7,4,4,16.35537
7,8,4,9.725577
7,13,4,8.063171
7,14,4,20.23539
8,2,4,9.754429
8,3,4,9.099376
8,4,4,11.10325
8,12,4,5.648929
8,13,4,6.813047
8,15,4,0.8552513
8,16,4,5.61369
9,2,4,38.48103
9,3,4,37.33777
9,6,4,8.297916
9,10,4,40.24405
9,11,4,46.63241
9,12,4,5.30793
9,15,4,33.31648
10,3,4,6.746938
10,4,4,8.74389
10,5,4,8.320462
11,5,4,7.271559
11,6,4,32.55106
11,8,4,8.580632
11,9,4,23.9904
11,10,4,8.99993
11,15,4,14.33034
12,4,4,15.4268
13,2,4,17.70952
13,3,4,23.87738
13,4,4,9.416019
13,5,4,13.98576
13,6,4,40.40937
13,8,4,42.29057
13,9,4,9.395288
13,10,4,14.058
13,12,4,6.757841
13,13,4,41.31823
13,15,4,10.5136
13,16,4,1.216732
14,3,4,26.40805
14,4,4,9.730618
14,6,4,41.97615
14,8,4,24.86758
14,9,4,24.51632
14,10,4,9.170061
14,13,4,13.82624
14,14,4,45.3123
14,15,4,33.47584
14,16,4,10.68748
14,17,4,7.774073
16,2,4,15.8252
16,3,4,39.69043
16,4,4,18.09492
16,6,4,27.89581
16,8,4,11.83632
16,9,4,15.92236
16,11,4,16.58406
