12,8,6,100.9324
12,9,6,236.2277
12,11,6,59.56813
12,12,6,134.9334
12,14,6,25.86101
12,15,6,63.89401
14,4,6,218.4883
14,6,6,29.97616
14,9,6,59.58342
14,12,6,38.51982
15,3,6,0.8642941
15,4,6,55.00757
15,5,6,124.5527
15,7,6,25.85951
15,8,6,89.08968
15,11,6,11.09002
15,12,6,36.56178
15,14,6,192.3214
16,4,6,37.04626
16,5,6,11.80009
16,7,6,0.9348588
16,9,6,43.22256
16,12,6,52.86478
16,13,6,71.88792
3,10,7,68.66991
4,4,7,32.70593
4,8,7,20.88788
4,10,7,0.8947416
4,12,7,47.55632
4,15,7,42.7779
4,16,7,35.62827
5,3,7,77.34995
5,11,7,216.0457
6,2,7,87.11517
6,4,7,46.21533
6,7,7,136.0159
6,10,7,38.49971
6,11,7,54.0651
6,12,7,157.8015
6,13,7,57.26762
6,14,7,37.22741
6,15,7,31.43256
6,17,7,38.51738
7,4,7,0.8366449
7,12,7,45.17382
8,3,7,207.8564
8,4,7,35.64597
8,7,7,56.48243
8,10,7,42.63648
8,11,7,54.86635
11,1,7,29.70666
11,5,7,39.09656
11,6,7,78.66148
11,10,7,42.07294
11,14,7,39.70102
11,15,7,42.21603
12,3,7,225.5827
12,4,7,44.16656
12,5,7,196.2705
12,6,7,94.59559
12,7,7,201.8517
12,8,7,204.2291
12,9,7,41.05705
12,10,7,199.6453
12,11,7,208.3299
12,12,7,112.2994
12,14,7,206.0921
12,15,7,47.27403
13,2,7,44.56484
13,3,7,187.6062
13,5,7,195.4266
13,6,7,55.9976
13,7,7,204.375
13,8,7,194.6858
13,10,7,205.6372
13,11,7,137.3837
13,12,7,208.584
13,13,7,57.48923
13,14,7,18.695
14,1,7,3.902725
14,4,7,44.20805
14,5,7,47.2158
14,10,7,215.399
14,12,7,55.82025
15,7,7,34.47539
15,10,7,35.59931
15,11,7,216.8893
15,14,7,30.29832
16,7,7,59.25049
3,9,8,43.37187
3,10,8,40.72396
4,10,8,42.43885
4,16,8,41.64516
5,3,8,46.82344
5,4,8,72.16835
5,5,8,46.25266
5,9,8,61.21427
5,11,8,177.0176
5,13,8,43.14138
5,14,8,51.13855
5,16,8,75.60436
6,9,8,77.74687
6,10,8,13.75346
6,13,8,36.82198
6,14,8,43.58701
7,2,8,52.3989
7,3,8,37.21802
7,4,8,46.6247
7,6,8,30.10053
7,8,8,48.62266
7,9,8,41.27586
7,10,8,23.12134
7,15,8,62.26275
7,16,8,55.64426
8,4,8,227.7124
8,14,8,12.6401
10,9,8,31.99705
10,14,8,42.15792
11,5,8,43.94145
11,6,8,214.2162
11,8,8,169.439
11,9,8,192.0319
11,10,8,40.01182
11,12,8,100.7526
11,13,8,41.16402
11,16,8,202.5138
12,2,8,38.98801
12,4,8,78.36883
12,5,8,194.7507
12,6,8,204.3644
12,7,8,226.2887
12,8,8,44.10106
12,9,8,210.1006
12,10,8,57.80676
12,11,8,45.65692
12,12,8,138.7854
12,13,8,45.42924
12,14,8,141.7324
12,16,8,51.29917
13,1,8,43.9851
13,2,8,43.0543
13,3,8,50.14547
13,5,8,67.84286
13,6,8,213.297
13,9,8,211.4641
13,10,8,45.25554
13,11,8,205.4892
13,13,8,207.1998
13,14,8,155.4791
13,16,8,59.77285
14,6,8,48.34015
14,9,8,46.54515
14,10,8,44.22636
15,10,8,59.83405
15,11,8,59.45456
16,6,8,39.60761
16,7,8,61.04795
1,12,9,0.9714397
4,6,9,43.70909
4,8,9,43.05407
4,12,9,19.32058
4,15,9,28.74902
5,4,9,80.07245
5,6,9,26.24369
5,8,9,58.94016
5,9,9,191.5365
5,10,9,0.8967776
5,15,9,30.29868
5,16,9,43.72478
6,8,9,45.50825
6,9,9,34.88049
6,11,9,18.82903
6,12,9,219.2193
6,14,9,52.88833
6,15,9,81.72009
7,8,9,202.6441
7,11,9,116.6397
7,12,9,42.60121
7,15,9,43.77335
7,16,9,41.00882
8,15,9,56.23793
9,5,9,79.56808
9,6,9,40.54838
9,7,9,61.06676
9,12,9,45.64969
9,14,9,38.41938
10,5,9,29.56176
10,6,9,55.21663
10,8,9,45.30975
10,9,9,200.2101
10,10,9,55.84267
10,11,9,58.26945
10,12,9,224.9269
10,14,9,45.83107
10,15,9,34.63529
10,16,9,50.48046
11,4,9,66.62519
11,5,9,7.572299
11,6,9,221.3936
11,8,9,236.4733
11,9,9,233.4409
11,10,9,202.5042
11,11,9,227.7452
11,12,9,200.3161
11,14,9,50.70802
11,15,9,65.12158
11,16,9,50.66288
12,4,9,0.9227605
12,5,9,52.38166
12,6,9,98.46307
12,7,9,189.8057
12,8,9,224.5416
12,9,9,232.816
12,10,9,221.0993
12,11,9,38.838
12,12,9,190.5263
12,14,9,46.87165
13,5,9,56.31717
13,6,9,192.7204
13,8,9,214.6279
13,9,9,215.8204
13,10,9,43.72398
13,12,9,48.80749
13,15,9,95.12317
14,5,9,81.54751
14,6,9,92.61185
14,8,9,88.42226
15,5,9,61.0209
15,7,9,46.3463
15,8,9,73.60888
15,10,9,91.65783
15,11,9,60.89127
17,8,9,40.00333
2,11,10,43.19032
2,12,10,43.94741
3,6,10,118.8298
3,7,10,38.70552
3,9,10,58.27633
3,10,10,32.83696
3,11,10,47.02242
4,9,10,64.26016
5,4,10,52.6644
5,7,10,47.46535
5,8,10,35.7492
5,9,10,59.53794
5,11,10,47.65771
5,14,10,52.75334
6,10,10,203.6269
7,6,10,65.9101
7,8,10,238.6024
7,9,10,135.0556
7,10,10,204.2901
7,11,10,197.8946
7,12,10,41.16265
7,13,10,57.34037
7,14,10,202.1039
8,4,10,77.75124
8,6,10,74.45077
8,7,10,58.72388
8,9,10,57.52066
8,11,10,227.7318
8,12,10,62.63052
8,13,10,44.19048
8,14,10,28.30029
8,15,10,45.38842
9,3,10,229.114
9,4,10,210.5051
9,7,10,206.7843
9,8,10,40.86205
9,9,10,36.61289
9,10,10,203.1841
9,11,10,203.3428
9,12,10,208.9692
9,13,10,47.19033
9,14,10,184.8216
9,15,10,197.4689
10,3,10,193.8601
10,4,10,40.98536
10,5,10,-0.6641335
10,6,10,92.91892
10,7,10,240.9344
10,9,10,234.4331
10,10,10,57.83358
10,11,10,209.3826
10,12,10,208.8704
10,13,10,36.22079
10,14,10,92.58379
10,16,10,38.55671
11,4,10,54.00578
11,6,10,49.92944
11,7,10,187.0221
11,8,10,216.4931
11,9,10,230.4117
11,10,10,44.33494
11,11,10,45.1678
11,12,10,206.004
11,14,10,109.9272
12,4,10,48.2762
12,6,10,130.5166
12,7,10,233.5912
12,8,10,237.8723
12,9,10,217.3434
12,10,10,223.2464
12,11,10,221.6174
12,12,10,125.1612
12,14,10,64.93711
13,6,10,150.0629
13,8,10,45.8242
13,9,10,64.54936
13,10,10,191.6384
13,11,10,57.67472
15,7,10,38.80763
15,8,10,212.74
15,10,10,40.37472
15,11,10,142.3157
16,7,10,35.91383
16,9,10,8.13114
16,11,10,47.10387
17,9,10,3.78353
17,12,10,135.2189
1,12,11,43.72417
2,13,11,52.18137
4,5,11,84.39857
4,6,11,70.62798
4,8,11,46.17799
4,9,11,196.7872
4,10,11,57.17881
4,11,11,59.0597
4,12,11,73.8139
6,6,11,124.1575
6,8,11,46.12258
6,9,11,43.25324
6,10,11,213.9054
6,11,11,20.48342
6,12,11,13.19187
6,13,11,138.3803
6,14,11,41.92094
7,5,11,52.68277
7,6,11,12.88905
7,8,11,201.7804
7,9,11,44.01447
7,12,11,43.03606
7,13,11,55.10336
7,14,11,49.71748
8,13,11,84.8367
8,14,11,30.41706
9,2,11,45.25397
9,3,11,44.06498
9,5,11,44.05151
9,6,11,200.9018
9,7,11,217.2149
9,8,11,47.52734
9,9,11,46.97281
9,10,11,52.45574
9,11,11,199.7111
9,12,11,220.5702
9,13,11,128.1651
9,14,11,196.8604
10,2,11,71.6657
10,5,11,226.089
10,6,11,46.89703
10,9,11,210.4596
10,10,11,42.90771
10,11,11,203.636
10,12,11,195.5564
10,13,11,139.3134
11,5,11,210.7021
11,6,11,74.85468
11,8,11,48.96816
11,9,11,120.1089
11,10,11,42.31212
11,11,11,56.30177
11,12,11,200.0351
11,13,11,14.34393
12,5,11,38.61431
12,6,11,215.7634
12,8,11,237.6363
12,9,11,92.50218
12,10,11,46.24511
12,11,11,202.4656
12,12,11,97.82563
12,13,11,48.90348
13,5,11,73.55553
13,6,11,41.93106
13,13,11,74.77776
14,5,11,43.82089
14,6,11,61.7044
16,6,11,47.01289
16,9,11,40.99516
17,5,11,73.69485
18,13,11,42.75668
1,12,12,19.03949
2,13,12,53.52858
2,14,12,90.416
5,6,12,58.4809
5,8,12,231.7589
5,9,12,179.3399
5,10,12,130.7805
5,11,12,158.4386
6,6,12,137.4778
6,7,12,36.55479
6,8,12,213.7226
6,9,12,211.0847
6,10,12,42.28538
6,13,12,53.20328
7,6,12,35.77221
7,8,12,36.99593
8,4,12,63.04747
8,6,12,46.89024
8,7,12,42.28534
8,8,12,201.9058
8,13,12,41.98449
8,14,12,58.88949
9,6,12,44.13529
9,7,12,31.87127
9,10,12,47.21021
9,11,12,49.08266
9,12,12,45.02928
9,13,12,40.25974
10,5,12,44.61921
10,6,12,91.72167
10,9,12,238.2566
10,12,12,45.78295
10,13,12,12.725
11,4,12,56.51435
11,8,12,80.13718
11,9,12,43.41386
11,12,12,34.25732
13,5,12,63.73089
13,6,12,95.89626
13,8,12,145.348
13,9,12,62.45734
13,11,12,42.09921
13,12,12,25.84703
13,13,12,66.80091
13,14,12,65.30019
13,16,12,33.25928
14,6,12,126.7761
14,14,12,61.969
16,10,12,31.9822
17,5,12,28.18649
17,14,12,78.65369
17,15,12,26.99557
18,13,12,46.32102
2,14,13,45.09373
3,14,13,58.02236
5,7,13,92.63637
6,8,13,52.88544
6,10,13,109.2195
7,8,13,21.32398
8,4,13,108.7828
8,7,13,207.2396
8,8,13,38.88125
8,9,13,39.57028
8,10,13,35.26225
8,11,13,38.08687
8,13,13,88.36102
8,14,13,38.42603
9,4,13,54.4712
9,5,13,40.21094
9,7,13,52.89394
9,10,13,41.79059
9,11,13,212.7325
9,13,13,26.28032
9,14,13,117.0159
10,10,13,49.64467
10,11,13,55.32973
11,4,13,43.40864
11,5,13,44.28778
11,7,13,40.16422
11,8,13,228.6326
11,9,13,100.9121
11,10,13,221.517
11,11,13,227.772
11,12,13,60.28382
11,14,13,38.59152
11,15,13,65.98591
12,4,13,45.78036
12,7,13,45.33268
12,8,13,226.1634
12,9,13,53.69592
12,10,13,230.0201
12,11,13,210.6883
12,12,13,35.10173
12,14,13,40.02941
12,16,13,35.24174
15,7,13,43.12694
15,14,13,45.07352
17,11,13,11.74918
4,6,14,7.248415
4,12,14,50.00616
4,14,14,21.66992
5,9,14,58.96647
5,11,14,44.32865
5,13,14,6.273325
5,14,14,0.8735791
6,6,14,8.349479
6,8,14,42.32453
6,9,14,70.83258
6,11,14,0.8919811
6,12,14,45.15633
6,13,14,41.21842
6,14,14,17.0219
7,6,14,63.71894
7,8,14,76.50729
7,11,14,49.40873
7,13,14,50.72874
8,4,14,3.554547
8,5,14,44.1057
8,7,14,69.71845
8,9,14,46.54392
8,11,14,47.40752
8,12,14,159.4251
8,13,14,179.0086
10,3,14,6.870587
10,5,14,36.88905
10,6,14,207.9505
10,9,14,30.34964
10,11,14,33.80773
11,4,14,115.5794
11,5,14,69.98634
11,6,14,47.34568
11,9,14,0.9241529
11,12,14,123.443
12,6,14,67.8737
12,7,14,111.5534
12,9,14,227.3141
12,11,14,231.7109
12,12,14,82.31023
13,5,14,81.75768
13,6,14,0.7244937
13,9,14,118.488
13,13,14,45.45609
14,6,14,40.38633
14,14,14,39.26858
15,7,14,67.85103
15,14,14,63.7891
17,11,14,51.0517
2,2,15,0.9402029
3,1,15,15.48097
3,2,15,44.30427
4,12,15,81.07931
5,13,15,70.55274
6,8,15,58.07999
6,13,15,40.78
8,12,15,45.29317
9,5,15,80.12779
9,7,15,69.43465
9,10,15,63.47768
9,11,15,53.05597
10,5,15,170.2178
11,5,15,76.89678
11,8,15,46.41377
11,12,15,36.60771
11,15,15,150.1282
11,16,15,21.87626
12,6,15,87.32577
12,7,15,58.77612
12,8,15,80.02162
12,9,15,127.3109
12,10,15,55.50801
12,11,15,74.45685
12,12,15,47.62069
12,13,15,133.383
12,14,15,43.64872
13,5,15,0.9288902
13,6,15,55.79729
13,8,15,88.12679
13,11,15,14.86835
13,13,15,45.29845
14,8,15,84.33429
14,11,15,0.9198785
14,13,15,4.323555
14,14,15,96.22615
14,15,15,52.85726
14,16,15,91.03973
15,8,15,5.554991
15,11,15,62.24155
16,11,15,46.01294
4,3,16,85.43281
4,12,16,36.69088
5,3,16,66.31104
5,9,16,35.46033
5,13,16,45.50033
6,13,16,42.20463
8,12,16,46.26971
9,3,16,0.9244824
9,4,16,63.14293
9,12,16,43.09968
10,5,16,46.23762
10,6,16,50.46175
10,12,16,64.39046
13,5,16,60.58868
13,13,16,178.0093
14,4,16,6.663497
14,9,16,51.43542
14,10,16,219.4215
14,13,16,46.80113
14,16,16,39.3625
3,11,17,30.0753
4,12,17,50.04206
5,3,17,52.83301
8,4,17,56.19185
9,13,17,2.199164
6,3,18,122.9304
7,3,18,39.84353
