13,10,7,432.6965
13,11,7,184.9855
13,12,7,306.4227
13,13,7,119.0512
14,4,7,92.29767
14,5,7,98.34286
14,10,7,454.8222
14,12,7,114.5942
15,7,7,48.11473
15,10,7,75.51495
15,11,7,286.0788
4,10,8,91.67465
5,5,8,54.50941
5,9,8,62.24128
5,11,8,218.7598
5,13,8,21.91535
5,16,8,128.6087
6,9,8,40.0241
6,13,8,78.51317
6,14,8,94.1525
7,2,8,23.34041
7,3,8,79.62231
7,4,8,100.4227
7,8,8,100.6609
7,15,8,114.4091
7,16,8,114.476
8,4,8,488.8091
10,9,8,62.80465
10,14,8,87.30321
11,5,8,90.48118
11,6,8,450.7348
11,8,8,222.3886
11,9,8,405.9969
11,10,8,83.50823
11,12,8,56.40969
11,13,8,86.17892
11,16,8,396.6489
12,2,8,78.05741
12,4,8,123.8168
12,5,8,412.04
12,6,8,337.8105
12,7,8,472.2013
12,8,8,89.13884
12,9,8,436.4909
12,10,8,100.2847
12,11,8,94.55949
12,12,8,192.4047
12,14,8,177.8113
12,16,8,97.83694
13,3,8,99.90007
13,5,8,117.0288
13,6,8,446.4028
13,9,8,440.3271
13,10,8,90.77399
13,11,8,433.3785
13,13,8,253.81
13,14,8,205.6534
14,9,8,83.94853
14,10,8,90.66432
15,10,8,124.3228
15,11,8,98.75304
16,5,8,0.9309641
16,6,8,18.5509
4,6,9,93.29905
4,8,9,28.39347
5,8,9,101.2474
5,9,9,411.9828
5,15,9,4.875665
5,16,9,92.78995
6,8,9,96.3243
6,9,9,74.62547
6,12,9,467.8367
6,14,9,113.2947
6,15,9,137.4064
7,8,9,433.4239
7,12,9,89.66093
7,15,9,92.38165
8,15,9,116.6442
9,5,9,123.6879
9,6,9,78.78815
9,7,9,105.8015
9,12,9,88.38546
10,5,9,62.49268
10,6,9,112.492
10,8,9,94.06551
10,9,9,421.0178
10,10,9,110.9993
10,11,9,106.789
10,12,9,467.4658
10,14,9,94.80258
10,16,9,98.45418
11,4,9,107.9553
11,6,9,459.5929
11,8,9,483.8423
11,9,9,478.4911
11,10,9,422.7557
11,11,9,473.3238
11,12,9,420.1072
11,14,9,97.23909
11,15,9,49.75036
12,6,9,24.14902
12,7,9,241.3129
12,8,9,466.082
12,9,9,482.2897
12,10,9,460.4967
12,11,9,80.77126
12,12,9,405.2095
12,14,9,93.46095
13,5,9,115.9797
13,6,9,403.4039
13,8,9,447.8497
13,9,9,449.3389
13,10,9,85.69437
13,12,9,95.88802
13,15,9,35.25703
14,5,9,141.2486
14,6,9,82.09226
14,8,9,154.1849
15,5,9,117.4124
15,8,9,126.6325
15,10,9,148.2981
2,12,10,92.02094
3,6,10,173.1831
3,7,10,71.87808
3,9,10,113.4491
3,10,10,62.67262
3,11,10,80.45479
4,9,10,131.5452
5,4,10,99.60899
5,8,10,0.03489734
5,9,10,120.3547
5,11,10,0.9219031
6,10,10,189.4139
7,8,10,495.9518
7,9,10,179.3799
7,10,10,435.8297
7,11,10,420.1407
7,14,10,430.9734
8,4,10,132.565
8,6,10,56.88057
8,7,10,121.0635
8,9,10,121.1689
8,11,10,475.8812
8,12,10,120.6044
8,13,10,10.9531
9,3,10,332.707
9,4,10,440.513
9,7,10,430.4881
9,8,10,83.28722
9,9,10,74.41105
9,10,10,426.1425
9,11,10,425.2952
9,12,10,437.3602
9,14,10,394.0497
9,15,10,372.8976
10,3,10,50.7422
10,4,10,85.77287
10,6,10,142.797
10,7,10,499.0884
10,9,10,479.2899
10,10,10,116.8361
10,11,10,437.151
10,12,10,439.7926
10,13,10,13.20823
10,14,10,143.7251
11,4,10,112.4931
11,7,10,238.2492
11,8,10,449.2561
11,9,10,473.7237
11,10,10,91.34314
11,11,10,93.33662
11,12,10,272.3982
11,14,10,172.6028
12,4,10,91.87743
12,6,10,177.6097
12,7,10,482.4798
12,8,10,486.7665
12,9,10,447.6487
12,10,10,462.4617
12,11,10,460.1192
12,12,10,167.5151
12,14,10,99.86177
13,6,10,202.4619
13,8,10,94.16364
13,9,10,107.4071
13,10,10,238.2679
13,11,10,104.6953
15,7,10,78.63363
15,8,10,375.2935
15,11,10,183.6908
16,11,10,97.58858
17,12,10,185.7377
2,13,11,104.5851
4,5,11,129.5051
4,6,11,113.7304
4,8,11,95.88197
4,9,11,418.3934
4,10,11,102.3837
4,11,11,124.4031
6,6,11,169.9176
6,8,11,94.228
6,9,11,88.76596
6,10,11,453.657
6,13,11,55.04496
6,14,11,26.00107
7,5,11,110.6245
7,8,11,424.8877
7,9,11,91.28664
7,11,11,0.8973171
7,13,11,116.0423
7,14,11,95.59336
8,13,11,138.6498
9,5,11,84.7457
9,6,11,424.2385
9,7,11,457.332
9,8,11,93.35653
9,9,11,97.95229
9,10,11,96.18903
9,11,11,421.4452
9,12,11,460.623
9,13,11,181.8649
9,14,11,286.3842
10,5,11,471.7312
10,6,11,96.36438
10,9,11,439.4064
10,10,11,85.28535
10,11,11,428.7879
10,12,11,345.2963
10,13,11,195.9334
11,5,11,443.6083
11,6,11,115.7565
11,8,11,98.89964
11,9,11,167.363
11,10,11,85.912
11,11,11,101.001
11,12,11,419.9598
12,5,11,70.27666
12,6,11,452.9973
12,8,11,488.527
12,9,11,139.5708
12,10,11,91.14057
12,11,11,352.3744
12,12,11,148.2662
12,13,11,97.4857
13,5,11,121.3715
13,6,11,83.29494
13,13,11,120.2096
14,5,11,91.48714
14,6,11,102.8188
16,6,11,51.22481
18,13,11,88.47346
2,12,12,0.9245884
2,13,12,112.2638
2,14,12,133.7823
5,6,12,123.5249
5,8,12,484.9805
5,9,12,224.3274
5,10,12,175.9129
5,11,12,118.3285
6,6,12,172.6681
6,7,12,40.90066
6,8,12,447.2007
6,9,12,443.3148
6,10,12,88.2549
7,6,12,76.10741
7,8,12,75.63325
8,4,12,109.2681
8,6,12,93.18493
8,7,12,87.57106
8,8,12,285.6934
8,13,12,87.44691
8,14,12,112.4025
9,10,12,97.86802
9,11,12,102.9496
9,12,12,95.32887
10,5,12,26.60016
10,6,12,135.0673
10,9,12,495.1235
10,12,12,51.40704
11,9,12,12.12573
13,5,12,109.401
13,6,12,137.0106
13,8,12,185.3483
13,9,12,127.7429
13,13,12,112.6481
13,14,12,132.0136
14,6,12,195.6016
14,14,12,128.4136
18,13,12,55.06682
2,14,13,14.39689
6,8,13,109.2495
6,10,13,172.4971
8,4,13,155.695
8,7,13,350.752
8,8,13,77.29491
8,9,13,83.03172
8,10,13,74.5919
8,11,13,79.61279
8,13,13,41.03581
8,14,13,45.77193
9,7,13,110.1675
9,10,13,88.19551
9,11,13,448.0856
10,10,13,104.5407
11,7,13,81.34135
11,8,13,476.1561
11,9,13,150.7732
11,10,13,268.7139
11,11,13,474.4516
11,12,13,108.8
11,14,13,78.18729
11,15,13,32.52223
12,4,13,94.61503
12,7,13,85.97174
12,8,13,471.092
12,9,13,92.6453
12,10,13,476.8088
12,11,13,438.72
12,14,13,83.75325
15,7,13,77.20918
15,14,13,78.87615
4,12,14,98.07163
5,11,14,93.55801
6,8,14,42.78285
6,9,14,7.902507
6,12,14,93.10525
6,13,14,86.4659
7,8,14,131.5818
7,11,14,102.8521
8,5,14,91.35464
8,7,14,109.6077
8,9,14,89.66054
8,11,14,55.33118
8,12,14,201.9496
8,13,14,235.5449
10,5,14,74.36846
10,6,14,419.5034
10,9,14,61.89129
11,4,14,170.8725
11,6,14,98.06597
11,12,14,171.0353
12,6,14,37.24236
12,7,14,161.0489
12,9,14,473.5824
12,11,14,454.992
12,12,14,11.93627
13,9,14,103.785
13,13,14,45.75976
14,6,14,82.00888
14,9,14,0.9280735
14,14,14,78.53761
15,7,14,119.8686
15,14,14,121.4812
4,12,15,140.9511
5,13,15,133.2964
9,5,15,126.5819
9,7,15,79.59602
9,10,15,82.8977
10,5,15,218.2929
11,5,15,56.14996
11,8,15,97.16896
11,15,15,33.47613
12,7,15,106.0656
12,8,15,121.8121
12,9,15,88.87234
12,11,15,117.2518
12,12,15,98.1379
12,13,15,184.7325
12,14,15,91.11373
13,6,15,8.59935
13,8,15,143.2778
14,14,15,143.5769
14,15,15,96.6701
15,11,15,96.34395
4,3,16,19.24718
4,12,16,4.505235
5,3,16,117.11
5,13,16,36.86451
9,4,16,118.0661
13,13,16,223.7277
14,9,16,92.18435
14,10,16,271.1519
14,13,16,97.45221
4,3,17,0.9704991
5,3,17,111.2465
8,4,17,111.545
6,3,18,174.3895
7,3,18,81.42956
